法人番号,会社名,都道府県,市区町村,番地,郵便番号
8120001073736,三林株式会社,兵庫県,西宮市,剣谷町８−２４,6620099
8120001078891,株式会社ケルク・アン,兵庫県,西宮市,青葉台１丁目９番２号,6691122
8120001082563,株式会社フォーゲミナッツ,兵庫県,西宮市,西宮浜４丁目９番５−１３０４号,6620934
8120001091886,淀幸株式会社,兵庫県,西宮市,川東町１０番２０−１２０２号,6620945
8120001092125,立昌株式会社,兵庫県,西宮市,上甲東園１丁目１９番１０号,6620813
8120001092819,大阪建設株式会社,兵庫県,西宮市,南昭和町２番３０号山下ビル,6620834
8120001100993,ＭＯＤＥＣＯＭ株式会社,兵庫県,西宮市,大谷町７番３６−５０２号,6620054
8120001102032,株式会社三星エステート,兵庫県,西宮市,甲子園口２丁目７番３号,6638113
8120001103518,株式会社ジャパンリテールブレインズ,兵庫県,西宮市,北昭和町１番７号,6620833
8120001117311,ＲＩＳＨ　ＤＥＣＯ株式会社,兵庫県,西宮市,名次町１０番７−２号,6620024
8120001117856,株式会社Ｍｏｆａ,兵庫県,西宮市,田中町５−２１−３００−１,6620973
8120001121577,株式会社セーグル,兵庫県,西宮市,塩瀬町生瀬１２８５番地２２１,6691101
8120001122113,株式会社エア・リンク,兵庫県,西宮市,能登町１２番５８−５１３号,6620838
8120001122303,株式会社スマートシステム,兵庫県,西宮市,今津巽町７番３−１５０２号,6638223
8120001126980,株式会社Ｆ‐ｄｏプランニング,兵庫県,西宮市,甲子園浦風町１３番１６号,6638165
8120001136278,株式会社きつけや,兵庫県,西宮市,城山８番５−５０２号,6620023
8120001136402,ヨシダ建築企画設計株式会社,兵庫県,西宮市,名塩１丁目１番３２−６１３号西宮名塩グリーンマンション,6691147
8120001136591,株式会社ＭＹコーポレーション,兵庫県,西宮市,段上町２丁目１７番７号,6638006
8120001137557,宮木恒産株式会社,兵庫県,西宮市,天道町５番８−４０８号,6638104
8120001143092,株式会社ＫＴＴ阪神,兵庫県,西宮市,松園町７番２２−２０５号,6620053
8120001144108,株式会社アイサポート,兵庫県,西宮市,上ケ原八番町１番１号,6620882
8120001152977,株式会社ＭＫＣ,兵庫県,西宮市,上大市５丁目１０番１３号こすもす館２０２号,6638003
8120001166127,株式会社アルカディアオート,兵庫県,西宮市,名塩２丁目３番８号,6691147
8120001167406,株式会社Ｓａｃｒｕｍ,兵庫県,西宮市,南昭和町７番２８−１１０号,6620834
8120001167496,株式会社オペレーションビュー,兵庫県,西宮市,甲子園七番町２番５号,6638177
8120001168552,株式会社スマイルシーズ,兵庫県,西宮市,神楽町１２−１２−６０６,6620977
8120001169303,イー・ピー・オーライフサポート株式会社,兵庫県,西宮市,上甲東園１丁目１４番３号,6620813
8120001170442,株式会社ニシヤマフードサービス,兵庫県,西宮市,津門川町５番地１３,6638233
8120001178114,株式会社のぞみ,兵庫県,西宮市,今津曙町６番７号,6638214
8120001194929,株式会社中納言,兵庫県,西宮市,西宮浜１丁目３３番,6620934
8120001198401,ティーフォースエンジニアリング株式会社,兵庫県,西宮市,甲子園二番町８−２１,6638172
8120001209471,ミレニアルテック株式会社,兵庫県,西宮市,南昭和町七丁目２８−３０７,6620834
8120001216245,株式会社Ｉ．Ｗｉｓｈ,兵庫県,西宮市,高木東町３１番３３号,6638033
8120001219586,株式会社Ａｒｃ’Ｓ,兵庫県,西宮市,甲子園網引町３番１８号,6638156
8120001223035,株式会社ＵＮＩＴＹ,兵庫県,西宮市,神園町２−２−４１３,6620027
8120001229750,株式会社ワイズ,兵庫県,西宮市,六湛寺町９−３１−４０５,6620918
8120001230898,株式会社Ｊａｍ,兵庫県,西宮市,甲子園口北町１２−５−８１３,6638112
8120001238082,株式会社エスクラス,兵庫県,西宮市,西宮浜４丁目１１−５−４０１,6620934
8120001239361,株式会社ＳＨＩ‐ＭＩＺＵ,兵庫県,西宮市,津門呉羽町２−１８,6638245
8120001242101,株式会社遠太,兵庫県,西宮市,苦楽園四番町５番８号,6620088
8120001244270,株式会社ファインモーション,兵庫県,西宮市,天道町２０−１０−３０２,6638104
8120001246630,株式会社みんばこ,兵庫県,西宮市,大屋町２１番２３号,6638106
8120001248750,株式会社ＦＵＬＬ　ＶＥＮＵＳ,兵庫県,西宮市,五月ケ丘１３番１０号,6620875
8120001251481,株式会社マハーカーラ,兵庫県,西宮市,長田町１番２８号,6638034
8120001256480,株式会社Ｌｉｌａｃ,兵庫県,西宮市,松原町３−１笹倉ビル３０１号,6620912
8120001274978,株式会社巡格,兵庫県,西宮市,老松町８番２３号リアライズ苦楽園１０３号室,6620085
8120101023070,株式会社ビクトリアスブライト,兵庫県,西宮市,柏堂西町１３番２１号,6620098
8120101048258,株式会社ゼウス,兵庫県,西宮市,大谷町１１番２３号,6620054
8120101051245,株式会社エッグクラブ,兵庫県,西宮市,羽衣町７番３０夙川グリーンタウン−０１２号,6620051
8120101060378,株式会社太田商事,兵庫県,西宮市,松園町７番２２−２０６号,6620053
8120101064949,ネストサーブ株式会社,兵庫県,西宮市,段上町７丁目３番４−１０２号,6638006
8120901007339,大興総研株式会社,兵庫県,西宮市,甲子園七番町１３番５号,6638177
8120901027485,ティースネットワーク株式会社,兵庫県,西宮市,両度町２−２３−４０７,6620841
8120901029325,株式会社ローズメリー,兵庫県,西宮市,名塩平成台３８番地１,6691145
8120901029333,ＭＭＹリアルエステート株式会社,兵庫県,西宮市,苦楽園二番町１０番４号,6620082
8120901033260,株式会社そうごう,兵庫県,西宮市,羽衣町７番３０号夙川グリーンタウン３階コワクラ内,6620051
8120901035471,マルユーフーズ株式会社,兵庫県,西宮市,豊楽町４番４号２０１アクシス北夙川,6620072
8130001042491,ＩＮＴＥＲＣＡＲＤＩＯ株式会社,兵庫県,西宮市,木津山町４番３１号,6620062
8130001047763,株式会社Ｈａｌｆ　Ｋｎｏｔ,兵庫県,西宮市,樋ノ口町２丁目２４番２号,6638011
8140001000309,クローバーリーフ株式会社,兵庫県,西宮市,神楽町８番２１号,6620977
8140001000473,株式会社ぜん,兵庫県,西宮市,南越木岩町７番２号,6620075
8140001001356,京大ゼミナール久保塾株式会社,兵庫県,西宮市,霞町５番４４号,6620052
8140001001414,株式会社幸栄コーポレーション,兵庫県,西宮市,大谷町１１番３３−７０５号,6620054
8140001003617,大伸海運株式会社,兵庫県,西宮市,甲陽園西山町１２番１７号,6620017
8140001007114,株式会社紀の国屋,兵庫県,西宮市,高木東町１５番３４号エバーグレイス西宮２−１０３号,6638033
8140001007238,株式会社クール,兵庫県,西宮市,浜甲子園２丁目１８番２７号,6638154
8140001010340,東甲子園企業株式会社,兵庫県,西宮市,鳴尾町１丁目３番４号,6638184
8140001011297,株式会社メディアサポート,兵庫県,西宮市,与古道町６番１７号西宮カーゴビル１Ｆ,6620917
8140001021874,アステ建設株式会社,兵庫県,西宮市,西宮浜２丁目２１番地,6620934
8140001024522,ライフサポートクリエイト株式会社,兵庫県,西宮市,樋ノ口町１丁目１番２６−３０２号,6638011
